"UID","Timestamp","results","cause","deck","opponent","level","game_type"
99540641393934344,2021-11-29 20:30:34.000,1,all mana,Spellpower,Dr.JCz,Platinum-3,Historic Ranked
99540641393934345,2021-11-29 20:36:14.000,1,self-replicating token generators,Bloody Swamps,Player 1,Platinum-3,Historic Ranked
99540641393934346,2021-12-01 16:44:24.000,0,Urza's Ruinous Blast legendary sorcery,Dream Den,diskbckksb,Gold-4,Historic Ranked
99540641393934347,2021-12-01 16:55:20.000,1,slow start,Dream Den,sr.guedes,Gold-4,Historic Ranked
99540641393934348,2021-12-01 17:00:54.000,0,Stonebinder's Familiar legendary creature,Sky Patrol,rivibi,Gold-4,Historic Ranked
99540641393934349,2021-12-01 17:08:04.000,1,slow start,Sky Patrol,Crazy Eyevan,Gold-4,Historic Ranked
99540641393934350,2021-12-01 17:22:17.000,0,opponent quit,Azorius Senate,Dopedongdude,Gold-4,Historic Ranked
99540641393934351,2021-12-01 17:33:46.000,1,deck stalled,Sarkhan Vampire,Jackanapesjackalope,Gold-4,Historic Ranked
99540641393934352,2021-12-02 10:51:32.000,1,outplayed,Avalanche!,Liz22kmc,Gold-4,Historic Ranked
99540641393934353,2021-12-02 10:56:29.000,0,opponent had no defense,Massive Menagerie,RoadrunnerPirate,Gold-4,Historic Ranked
99540641393934354,2021-12-02 11:04:34.000,0,opponent had small creatures,Massive Menagerie,[.....],Gold-4,Historic Ranked
99540641393934355,2021-12-02 15:43:16.000,1,deck stalled,Gruul Clans,zentagon,Gold-3,Historic Ranked
99540641393934356,2021-12-02 15:59:47.000,0,Urza's Ruinous Blast sorcery,Dream Den,Rufeo,Gold-3,Historic Ranked
99540641393934357,2021-12-03 11:21:09.000,1,enchantments and artifacts,Out for Blood,Sevilus,Gold-3,Historic Ranked
99540641393934358,2021-12-03 11:24:19.000,0,opponent quit,Control Center,Luis,Gold-3,Historic Ranked
99540641393934359,2021-12-03 11:31:56.000,1,deck stalled,Control Center,Therios,Gold-3,Historic Ranked
99549307044102144,2021-12-04 11:13:02.000,1,God-Eternal Oketra legendary creature,Large and in Charge,Grayle,Gold-3,Historic Ranked
99549307044102145,2021-12-04 11:20:54.000,1,no creatures,Forest's Might,Rubens,Gold-3,Historic Ranked
99549307044102146,2021-12-04 11:28:34.000,1,deck stalled,Goblins Everywhere,Draekkor,Gold-3,Historic Ranked
99549307044102147,2021-12-04 11:36:04.000,1,not enough creatures,Dream Den,gregg827,Gold-4,Historic Ranked
99549307044102148,2021-12-04 11:47:45.000,0,opponent quit,Dream Den,AubreyMcfly,Gold-4,Historic Ranked
99549307044102149,2021-12-04 12:19:19.000,0,eliminated opponents defense and used their cards against them,Dream Den,Claerys,Gold-3,Historic Ranked
99549307044102150,2021-12-04 12:34:04.000,1,outplayed,Dream Den,sergiolo17,Gold-3,Historic Ranked
99550792784019456,2021-12-05 11:21:40.000,1,no black mana,Dream Den,NunOrc,Gold-3,Historic Ranked
99550792784019457,2021-12-05 11:25:24.000,1,Bastion of Remembrance enchantment,Back for More,Sparklepuff,Gold-3,Historic Ranked
99550792784019458,2021-12-05 11:34:11.000,1,"Teferi, Hero of Dominaria plainswalker",Line of Fire,hydek,Gold-4,Historic Ranked
99550792784019459,2021-12-05 11:39:41.000,0,Inspiring Veteran creature,Company of Knights,Master_Jedi_JoJo,Gold-4,Historic Ranked
99550792784019460,2021-12-05 11:45:35.000,0,Burning-Yard Trainer creature human knight,Company of Knights,SupremeLoser,Gold-3,Historic Ranked
99552201415852032,2021-12-06 11:07:44.000,1,self-repeating auto damage,Dream Den,i.gehtdienixan,Gold-3,Historic Ranked
99552201415852033,2021-12-06 11:16:37.000,1,no creatures,Dream Den,Ferenc,Gold-3,Historic Ranked
99552201415852034,2021-12-06 11:24:38.000,1,no creatures,Back for More,brianbat13,Gold-3,Historic Ranked
99552201415852035,2021-12-06 11:46:12.000,1,no creatures,Line of Fire,mais92,Gold-4,Historic Ranked
99552201415852036,2021-12-06 11:51:19.000,1,no creatures,Dream Den,fedethatch,Gold-4,Historic Ranked
99552201415852037,2021-12-06 11:58:20.000,0,"Ashaya, Soul of the Wild legendary creature",Avalanche!,brx62,Gold-4,Historic Ranked
99552201415852038,2021-12-07 10:59:27.000,1,outplayed,Avalanche!,futuresails,Gold-4,Historic Ranked
99552201415852039,2021-12-07 11:08:57.000,0,Tenured Inkcaster creature,Growing Hunger,Milcmann,Gold-4,Historic Ranked
99552201415852040,2021-12-07 11:16:47.000,0,Moss-Pit Skeleton creature,Growing Hunger,Lord Hailix 76,Gold-3,Historic Ranked
99552201415852041,2021-12-07 11:21:43.000,0,fast start with creature boosting spells,Growing Hunger,InvisibleStalker,Gold-3,Historic Ranked
99552201415852042,2021-12-07 11:31:16.000,0,opponent had few cretures,Growing Hunger,javitron,Gold-3,Historic Ranked
99552201415852043,2021-12-07 15:39:58.000,1,outplayed,Growing Hunger,Leduke,Gold-2,Historic Ranked
99555124224983040,2021-12-08 11:24:29.000,1,Doomskar sorcery,Large and in Charge,Trion_Nemesis,Gold-2,Historic Ranked
99555124224983041,2021-12-08 11:33:16.000,0,Season of Growth enchantment,Forest's Might,Bokaj,Gold-2,Historic Ranked
99555124224983042,2021-12-08 14:44:43.000,1,"no mana, no small creatures",Forest's Might,BeRtUz,Gold-2,Historic Ranked
99555124224983045,2021-12-08 14:53:43.000,1,no creatures,Zendikar,Gochenouer16,Gold-2,Traditional Historic Ranked
99555124224983046,2021-12-08 14:56:02.000,0,opponent quit,Growing Hunger,shiras,Gold-2,Historic Ranked
99555124224983047,2021-12-08 15:02:58.000,1,coward deck,Growing Hunger,Midori93,Gold-2,Historic Ranked
99555124224983048,2021-12-08 15:21:29.000,0,Urza's Ruinous Blast legendary sorcery,Dream Den,Merlin,Gold-2,Historic Ranked
99555124224983049,2021-12-08 15:25:38.000,1,opponent killed all my creatures,Dream Den,farrahlise,Gold-2,Historic Ranked
99559469020610560,2021-12-11 11:11:01.000,0,Urza's Ruinous Blast legendary sorcery,Dream Den,DenisDIO,Gold-2,Historic Ranked
99559469020610561,2021-12-11 11:18:46.000,0,Urza's Ruinous Blast,Dream Den,destructeur,Gold-2,Historic Ranked
99559469020610562,2021-12-11 11:29:10.000,0,Lurrus of the Dream-Den legendary creature,Dream Den,SucItTrebec911,Gold-1,Historic Ranked
99559469020610563,2021-12-11 11:38:50.000,0,Blackblade Reforged legendary artifact equipement,Dream Den,kanon,Gold-1,Historic Ranked
99559469020610564,2021-12-11 11:59:19.000,0,"Sorin, Vengeful Bloodlord legendary plainswalker",Dream Den,lookfun78,Gold-1,Historic Ranked
99559469020610565,2021-12-11 14:04:49.000,0,opponent quit,Dream Den,DuckSandwich,Platinum-4,Historic Ranked
99559469020610566,2021-12-11 14:12:38.000,1,opponent used all flyers,Dream Den,Silega,Platinum-4,Historic Ranked
99559469020610567,2021-12-11 14:24:22.000,1,outplayed,Growing Hunger,yosei,Platinum-4,Historic Ranked
99559469020610568,2021-12-11 14:32:35.000,1,"Ugin, the Spirit Dragon plainswalker",Avalanche!,Snake,Platinum-4,Historic Ranked
99559469020610569,2021-12-11 14:40:51.000,1,Cavalcade of Calamity enchantment,Armed and Dangerous,miles469,Platinum-4,Historic Ranked
99559469020610570,2021-12-11 14:51:32.000,0,Season of Growth enchantment,Forest's Might,Loffra,Platinum-4,Historic Ranked
99559469020610571,2021-12-12 11:56:15.000,0,Mass Manipulation sorcery,Azure Skies,GaoRo,Platinum-4,Historic Ranked
99559469020610572,2021-12-12 12:04:39.000,0,opponent quit,Azure Skies,JFK,Platinum-4,Historic Ranked
99559469020610573,2021-12-12 12:12:46.000,0,lots of creatures,Azure Skies,mcpelegrin,Platinum-4,Historic Ranked
99559469020610574,2021-12-12 12:17:30.000,1,Craterhoof Behemoth creature,Azure Skies,Cobra_pt,Platinum-4,Historic Ranked
99562317741555712,2021-12-13 11:16:45.000,1,coward deck,Growing Hunger,Pioneer40,Platinum-4,Historic Ranked
99562317741555713,2021-12-13 11:25:18.000,1,"Heliod, Sun-Crowned legendary enchantment creature",Avalanche!,KrazyKento,Platinum-4,Historic Ranked
99562317741555714,2021-12-13 11:29:57.000,1,slow start,Dream Den,AKIRA,Platinum-4,Historic Ranked
99562317741555715,2021-12-13 11:36:25.000,1,outplayed,Armed and Dangerous,Breatkuy,Platinum-4,Historic Ranked
99562317741555716,2021-12-13 11:46:40.000,0,Prized Unicorn creature and boosting instants and Oakenform enchantment,Forest's Might,Dwayne2112,Platinum-4,Historic Ranked
99562317741555717,2021-12-14 20:05:43.000,0,opponent quit,Azure Skies,frenchkick76,Platinum-4,Historic Ranked
99562317741555718,2021-12-14 20:17:36.000,1,outplayed,Azure Skies,tinymike89,Platinum-4,Historic Ranked
99562317741555719,2021-12-14 20:22:20.000,1,slow start,Red Death,Strato,Platinum-4,Historic Ranked
99562317741555720,2021-12-15 20:14:53.000,1,Inscription of Abundance instant,Growing Hunger,jimmydean71812,Platinum-4,Historic Ranked
99562317741555721,2021-12-15 20:24:15.000,0,opponent had no creatures,Avalanche!,eddyb2302,Platinum-4,Historic Ranked
99562317741555722,2021-12-15 20:31:35.000,0,opponent had no creatures,Avalanche!,Jules,Platinum-4,Historic Ranked
99568130191261696,2021-12-17 19:50:41.000,0,direct damage,Treasure Hunt,Mikeonoclast,Platinum-4,Standard Ranked
99568130191261697,2021-12-17 19:59:54.000,0,used treasure abilities to cycle through cards to get stonger creatures in play,Treasure Hunt,TomHorn,Platinum-4,Standard Ranked
99568130191261698,2021-12-17 20:09:25.000,0,big flying creatures,Azure Skies,Fight_King,Platinum-4,Historic Ranked
99568130191261699,2021-12-17 20:15:15.000,0,Mass Manipulation sorcery,Azure Skies,Number21,Platinum-4,Historic Ranked
99568130191261700,2021-12-18 11:19:36.000,0,opponent had no creatures,Azure Skies,AngiTub,Platinum-3,Historic Ranked
99568130191261701,2021-12-18 11:25:43.000,1,too many small creatures,Azure Skies,Thomas,Platinum-3,Historic Ranked
99568130191261702,2021-12-18 11:42:46.000,1,opponent wiped creatures with plainswalker,Dungeon Delving,GerasMarke,Platinum-3,Historic Ranked
99568130191261703,2021-12-18 12:08:02.000,1,outplayed,Spellpower,flor,Platinum-4,Historic Ranked
99568130191261704,2021-12-18 14:20:59.000,1,"Ulamog, the Ceaseless Hunger legendary creature",Keep the Peace,Diego,Platinum-4,Historic Ranked
99568130191261705,2021-12-18 14:35:42.000,1,deck stalled,Gruul Clans,Beed,Platinum-4,Historic Ranked
99568130191261706,2021-12-18 14:39:57.000,0,fast start good balance of mana and creatures,Back for More,Digger,Platinum-4,Historic Ranked
99569994676830208,2021-12-19 13:57:44.000,0,Unsummon instant,Azure Skies,myyc,Platinum-4,Historic Ranked
99569994676830209,2021-12-19 14:03:05.000,0,flying creatures,Azure Skies,Champ,Platinum-4,Historic Ranked
99569994676830210,2021-12-19 14:09:13.000,1,"Vito, Thorn of the Dusk Rose legendary creature vampire",Azure Skies,BigManShaun,Platinum-4,Historic Ranked
99569994676830211,2021-12-19 14:26:34.000,1,deck stalled,Dark DM,zach1316,Platinum-4,Historic Ranked
99572510923685888,2021-12-20 10:53:16.000,0,consistent flow of creatures,Growing Hunger,PaoloTC93,Platinum-4,Historic Ranked
99572510923685889,2021-12-20 11:10:29.000,0,Ochre Jelly and Oran-Reif Ooze creatures,Growing Hunger,wigloo,Platinum-4,Historic Ranked
99572510923685890,2021-12-20 11:16:21.000,1,not enough creatures,Growing Hunger,Xkluziv,Platinum-4,Historic Ranked
99572510923685891,2021-12-20 11:26:21.000,1,no black mana,Sarkhan Vampire,Alessix98,Platinum-4,Historic Ranked
99572510923685892,2021-12-20 11:34:02.000,0,opponent quit,Lifeline,Rarog Rider,Platinum-4,Historic Ranked
99572510923685893,2021-12-20 20:12:46.000,0,creature boosting ability linked to gaining life,Lifeline,Savage,Platinum-4,Historic Ranked
99572510923685894,2021-12-20 20:20:11.000,1,not enough creatures,Lifeline,jdel,Platinum-4,Historic Ranked
99573875615989760,2021-12-21 20:13:48.000,1,opponent had too many large creatures,Avalanche!,nurmouth2,Platinum-4,Historic Ranked
99573875615989761,2021-12-21 20:25:37.000,1,"Karn, Scion of Urza plainswalker",Forest's Might,IZI,Platinum-4,Historic Ranked
99573875615989762,2021-12-21 20:33:45.000,1,token generator,Red Death,Agustin,Platinum-4,Historic Ranked
99573875615989763,2021-12-21 20:44:16.000,1,not enough creatures,Liliana Tree Hugging,MBfrontguy319,Platinum-4,Historic Ranked
99573875615989764,2021-12-21 20:51:10.000,0,treasue abilities,Treasure Hunt,Daniel44,Platinum-4,Historic Ranked
99573875615989765,2021-12-22 19:58:47.000,1,self-repeating deck,Company of Knights,IgnrntNOOB,Platinum-4,Historic Ranked
99573875615989766,2021-12-22 20:09:48.000,1,not enough creatures,Armed and Dangerous,Jumbo,Platinum-4,Historic Ranked
99573875615989767,2021-12-22 20:15:34.000,1,flying creatures,White Flame,mrlazo,Platinum-4,Historic Ranked
99573875615989768,2021-12-22 20:41:06.000,0,"Orcus, Prince of Undeath legendary creature",Treasure Hunt,Marc3012,Platinum-4,Historic Ranked
99573875615989769,2021-12-22 20:52:05.000,1,deck stalled,Angelic Army,Unleashed,Platinum-4,Historic Ranked
99573875615989770,2021-12-24 20:40:20.000,1,not enough creatures,Forest's Might,PrivatePchuck,Platinum-4,Historic Ranked
99573875615989771,2021-12-24 20:54:08.000,0,Cleric Class enchantment,Lifeline,DangerBear,Platinum-4,Historic Ranked
99573875615989772,2021-12-25 10:22:50.000,0,opponent quit,Treasure Hunt,MythicRare22,Platinum-4,Historic Ranked
99573875615989773,2021-12-25 10:40:16.000,1,not enough creatures,Treasure Hunt,LUA,Platinum-4,Historic Ranked
99573875615989774,2021-12-25 10:45:24.000,0,opponent quit,Line of Fire,Oehter,Platinum-4,Historic Ranked
99573875615989775,2021-12-25 10:55:01.000,1,deck stalled,Line of Fire,fire,Platinum-4,Historic Ranked
99573875615989776,2021-12-25 11:03:51.000,1,quit boring game,College Deck,Puppenmaster,Platinum-4,Historic Ranked
99573875615989777,2021-12-25 11:16:58.000,0,opponent had few creatures,Goblins Everywhere,eerised,Platinum-4,Historic Ranked
99573875615989778,2021-12-25 11:25:26.000,0,lots of small creatures,Goblins Everywhere,lemmeski,Platinum-4,Historic Ranked
99573875615989779,2021-12-25 15:38:47.000,0,destroyed opponents creatures,Dungeon Delving,satorerikl,Platinum-4,Historic Ranked
99573875615989780,2021-12-25 15:44:56.000,0,dungeons,Dungeon Delving,Malgoods,Platinum-4,Historic Ranked
99573875615989781,2021-12-25 16:15:43.000,0,opponent quit,Dungeon Delving,Cecile_GB,Platinum-4,Historic Ranked
99573875615989782,2021-12-25 16:22:20.000,1,opponents enchantments,Dungeon Delving,Rhonono,Platinum-4,Historic Ranked
99573875615989783,2021-12-26 11:20:11.000,0,Blackblade Reforged legendary equipment and Lurrus of the Dream-Den creature,Dream Den,BlazeOne,Platinum-4,Historic Ranked
99573875615989784,2021-12-26 11:36:47.000,1,overwhelmed by opponents creatures,Dream Den,unknown,Platinum-4,Historic Ranked
99573875615989785,2021-12-26 11:41:43.000,1,not enough creatures,Fire Water,Zatix Major,Platinum-4,Historic Ranked
99573875615989786,2021-12-26 12:00:56.000,1,terrible deck,College Deck,TROUTSLAYER,Platinum-4,Historic Ranked
99573875615989787,2021-12-26 12:07:22.000,1,opponent played only plainswalkers,Azorius Senate,GermanShepardCoro,Platinum-4,Historic Ranked
99573875615989788,2021-12-27 10:28:33.000,0,opponent had no mana,Azure Skies,estremo,Platinum-4,Historic Ranked
99573875615989789,2021-12-27 10:35:13.000,1,Shambling Suit artifact creature with equipment,Azure Skies,Broc,Platinum-4,Historic Ranked
99573875615989790,2021-12-27 10:47:43.000,1,not enough creatures,Aerial Domination,Zachariadhes,Platinum-4,Historic Ranked
99573875615989791,2021-12-27 10:58:02.000,1,Sparring Regimen enchantment,Sky Patrol,Foxingers,Platinum-4,Historic Ranked
99584424894529536,2021-12-28 19:29:36.000,1,not enough mana,Growing Hunger,Airisan,Platinum-4,Historic Ranked
99584424894529537,2021-12-28 19:34:09.000,1,opponent used all deathtouch creatures,Forest's Might,King_Leo_222,Platinum-4,Historic Ranked
99584424894529538,2021-12-28 19:50:33.000,0,Treeshaker Chimera creature,Back for More,Levanter,Platinum-4,Historic Ranked
99585480533737472,2021-12-29 19:47:07.000,1,Paladin Class enchantment,Line of Fire,TorpGod,Platinum-4,Historic Ranked
99585480533737473,2021-12-29 19:52:56.000,0,opponent had no creatures,Lifeline,shadowpuppy,Platinum-4,Historic Ranked
99585480533737474,2021-12-29 19:58:40.000,0,Celestial Unicorn creature,Lifeline,Kuryus,Platinum-4,Historic Ranked
99585480533737475,2021-12-29 20:07:50.000,1,Light of Promise enchantment,Lifeline,platinum1798,Platinum-4,Historic Ranked
99585480533737476,2021-12-29 20:13:01.000,1,slow start,Sarkhan Vampire,xPinkertonBlue,Platinum-4,Historic Ranked
99585480533737477,2021-12-31 21:21:44.000,0,abilities that gave equipped creatures double strike,Armed and Dangerous,HOLOCAUSTO,Silver-1,Historic Ranked
99585480533737478,2021-12-31 21:25:57.000,0,opponent quit,Armed and Dangerous,Scythes,Silver-1,Historic Ranked
99585480533737479,2021-12-31 21:33:06.000,0,equipment,Armed and Dangerous,SmuggestLoli,Silver-1,Historic Ranked
99585480533737480,2022-01-01 10:44:20.000,1,no white mana,Armed and Dangerous,LaMorte,Gold-4,Historic Ranked
99585480533737481,2022-01-01 10:49:10.000,0,fast start and flying creatures,Azure Skies,Alexis07170,Gold-4,Historic Ranked
99585480533737482,2022-01-01 10:56:55.000,0,flying creatures and unsummon sorcery,Azure Skies,Tormek Agon,Gold-4,Historic Ranked
99585480533737483,2022-01-02 19:38:09.000,0,flying creatures,Azure Skies,Greekster,Gold-4,Historic Ranked
99585480533737484,2022-01-02 19:39:43.000,0,opponent quit,Azure Skies,Gprime,Gold-4,Historic Ranked
99585480533737485,2022-01-02 19:56:58.000,1,outplayed,Azure Skies,dirty_dice,Gold-4,Historic Ranked
99585480533737486,2022-01-03 19:51:25.000,0,opponent had few creatures,Growing Hunger,Ryizen,Gold-4,Historic Ranked
99585480533737487,2022-01-03 19:56:50.000,0,Oran-Rief Ooze creature,Growing Hunger,Denni,Gold-4,Historic Ranked
99585480533737488,2022-01-03 20:06:24.000,1,Cathar's Crusade,Growing Hunger,Inking_pit,Gold-3,Historic Ranked
99585480533737489,2022-01-04 20:22:49.000,1,"Niz-Mizzet, Parum legandary dragon creature",Azure Skies,passaro,Gold-3,Historic Ranked
99585480533737490,2022-01-04 20:28:38.000,1,token generator,Out for Blood,Addeptis,Gold-3,Historic Ranked
99585480533737491,2022-01-04 20:36:29.000,1,all mana,Mutation Station,furtadoink,Gold-3,Historic Ranked
99585480533737492,2022-01-04 20:44:56.000,1,outplayed,Treasure Hunt,Kibluar,Gold-4,Standard Ranked
99585480533737493,2022-01-05 19:08:24.000,1,slow start,Avalanche!,darkzachary,Gold-4,Standard Ranked
99585480533737494,2022-01-05 19:18:49.000,1,deck stalled,Lifeline,"3rd Rate",Gold-4,Standard Ranked
99585480533737495,2022-01-05 19:35:57.000,1,outplayed,Back for More,Dragon_Small_Z,Gold-4,Standard Ranked
99585480533737496,2022-01-05 19:44:02.000,1,outplayed,Company of Knights,conraddo,Gold-4,Standard Ranked
99597124676616192,2022-01-07 12:03:00.000,0,opponent had no defense,Azure Skies,Binzbeat,Gold-4,Historic Ranked
99597124676616193,2022-01-07 12:16:07.000,0,Mass Manipulation sorcery and Unsummon instant,Azure Skies,Sheogorath,Gold-4,Historic Ranked
99597124676616194,2022-01-07 12:21:26.000,0,opponent quit,Azure Skies,Jason,Gold-3,Historic Ranked
99599995929362432,2022-01-08 10:26:40.000,0,Celestial Unicorn creature and Kor Celebrant,Lifeline,Mac,Gold-3,Historic Ranked
99599995929362433,2022-01-08 10:35:34.000,0,opponent had few creatures,Lifeline,autrosanduval,Gold-3,Historic Ranked
99599995929362434,2022-01-08 10:54:02.000,0,Spellgorger Weird creature,Spellpower,Platypus,Gold-2,Historic Ranked
99599995929362435,2022-01-08 11:06:12.000,1,no mana slow start,Aerial Domination,daTobo,Gold-2,Historic Ranked
99599995929362438,2022-01-08 11:21:03.000,1,"Ulamog, the Ceaseless Hunger legendary creature eldrazi",Azure Skies,MageMaster13,Gold-2,Historic Ranked
99599995929362439,2022-01-08 11:34:45.000,1,Westgate Regent flying creature vampire,Treasure Hunt,danielsam,Gold-2,Historic Ranked
99599995929362440,2022-01-08 11:41:19.000,1,i fucked up,Avalanche!,ipp,Gold-2,Standard Ranked
99599995929362441,2022-01-08 11:45:31.000,0,Oran-Rief Ooze creature,Growing Hunger,Dacodahaley,Gold-3,Standard Ranked
99599995929362442,2022-01-08 12:39:33.000,0,Oran-Rief Ooze creature,Growing Hunger,Vanek,Gold-2,Standard Ranked
99599995929362443,2022-01-08 12:46:51.000,1,no creatures,Growing Hunger,debu,Gold-2,Standard Ranked
99599995929362444,2022-01-08 12:57:26.000,1,no mana,Dream Den,RNUCKS84,Gold-2,Historic Ranked
99599995929362445,2022-01-08 13:01:19.000,1,slow start,Armed and Dangerous,_Sunny_,Gold-3,Historic Ranked
99599995929362446,2022-01-09 19:52:54.000,0,opponent quit,Azure Skies,Someothershmuck,Gold-3,Historic Ranked
99599995929362447,2022-01-09 19:58:50.000,1,slow start,Azure Skies,DukeDirtyWork,Gold-2,Historic Ranked
99599995929362448,2022-01-09 20:10:19.000,0,Embercleave legendary equipment,Company of Knights,kideriano,Gold-2,Historic Ranked
99599995929362449,2022-01-09 20:17:19.000,0,overwhelmed opponent with creatures,Company of Knights,pantomm,Gold-2,Historic Ranked
99599995929362450,2022-01-09 20:19:17.000,0,opponent quit,Company of Knights,reaver,Gold-2,Historic Ranked
99599995929362451,2022-01-09 20:22:20.000,1,rat deck,Company of Knights,SolarPear,Gold-1,Historic Ranked
99599995929362452,2022-01-09 20:28:57.000,1,"Drakuseth, Maw of Flames legendary flying dragon",Lifeline,GoldenLionDEAF,Gold-1,Historic Ranked
99599995929362453,2022-01-09 20:33:21.000,0,opponent quit,Lifeline,ramondspayment,Gold-1,Standard Ranked
99599995929362454,2022-01-10 12:32:29.000,1,slow start,Armed and Dangerous,jmvarsan,Gold-1,Standard Ranked
99599995929362455,2022-01-10 12:40:29.000,0,Weaselback Redcap knight creature and equipment,Company of Knights,ElderGorgon47,Gold-1,Historic Ranked
99599995929362456,2022-01-10 12:50:59.000,1,shrines,Company of Knights,Ebeltvieh,Gold-1,Historic Ranked
99604362334044160,2022-01-11 10:25:23.000,0,Lurking Roper and Kor Celebrant creature,Lifeline,danilabb,Gold-1,Historic Ranked
99604362334044161,2022-01-11 10:36:40.000,0,opponent had few creatures,Lifeline,wutangtay99,Gold-1,Historic Ranked
99604362334044162,2022-01-11 10:43:49.000,1,deck stalled,Lifeline,zasith,Platinum-4,Historic Ranked
99604362334044163,2022-01-12 13:54:13.000,1,no creatures,Forest's Might,Sabah,Platinum-4,Historic Ranked
99604362334044164,2022-01-12 14:01:28.000,0,large creatures,Stomp Stomp,Jano,Platinum-4,Historic Ranked
99604362334044165,2022-01-12 14:05:32.000,0,opponent had no creatures,Stomp Stomp,MANGIOR,Platinum-4,Historic Ranked
99604362334044166,2022-01-14 00:23:32.000,0,opponent had no creatures,Treasure Hunt,moemoemoe,Platinum-4,Standard Ranked
99609308072771584,2022-01-14 20:04:06.000,1,outplayed,Treasure Hunt,dummythicc08,Platinum-4,Standard Ranked
99609308072771585,2022-01-14 20:08:14.000,1,no creatures,Azure Skies,Ghost_Snake,Platinum-4,Historic Ranked
99609308072771586,2022-01-14 20:13:26.000,0,Blackblade Reforged legendary equipment,Dream Den,MoonPieMat,Platinum-4,Historic Ranked
99609308072771587,2022-01-14 20:22:18.000,1,Approach of the Second Sun sorcery,Angelic Army,estonadams,Platinum-4,Historic Ranked
99609308072771588,2022-01-14 20:27:09.000,1,counterspells,Azorius Senate,kathwagi,Platinum-4,Historic Ranked
99610759067074560,2022-01-15 20:36:32.000,0,opponent quit,Back for More,EldritchFiend,Platinum-4,Historic Ranked
99610759067074561,2022-01-15 20:43:09.000,1,not enough creatures,Back for More,Bignswonuke,Platinum-4,Historic Ranked
99610759067074562,2022-01-15 20:49:36.000,0,opponent had no creatures,Growing Hunger,TheOldBadger,Platinum-4,Historic Ranked
99610759067074563,2022-01-15 21:12:13.000,1,got bored,Growing Hunger,Akathla,Platinum-4,Historic Ranked
99612045393002496,2022-01-16 17:20:05.000,0,Big Play instant,Growing Hunger,MagicSerafinn,Platinum-4,Historic Ranked
99612045393002497,2022-01-16 17:31:20.000,1,deck stalled,Growing Hunger,gauldath,Platinum-4,Historic Ranked
99612045393002498,2022-01-16 17:40:45.000,0,deathtouch ability and Drag to the Underworld instant,Back for More,dr.katz,Platinum-4,Historic Ranked
99612045393002499,2022-01-17 11:31:43.000,0,Grasping Giant creature,Company of Knights,nesh92,Platinum-4,Historic Ranked
99612045393002500,2022-01-17 11:37:50.000,0,fast start,Company of Knights,Hey Babe,Platinum-4,Historic Ranked
99612045393002501,2022-01-18 10:18:49.000,0,fast start,Company of Knights,HeathSprite,Platinum-4,Historic Ranked
99612045393002502,2022-01-18 10:23:01.000,0,fast start,Company of Knights,lllll,Platinum-4,Historic Ranked
99612045393002503,2022-01-18 10:30:35.000,1,Chandra's Spitfire creature elemental,Company of Knights,Telanos,Platinum-4,Historic Ranked
99612045393002504,2022-01-18 10:42:26.000,1,not enough creatures,Gruul Clans,lostpro9het,Platinum-4,Historic Ranked
99612045393002505,2022-01-18 10:52:37.000,1,auto repeaters,Back for More,Tim236623,Platinum-4,Historic Ranked
99612045393002506,2022-01-18 10:59:02.000,0,fast start,Growing Hunger,choko,Platinum-4,Historic Ranked
99612045393002507,2022-01-18 11:03:16.000,1,mill deck,Growing Hunger,TheToxicPotato,Platinum-4,Historic Ranked
99612045393002508,2022-01-19 20:19:45.000,0,Embercleave legendary equipment,Company of Knights,T_Ravenwing,Platinum-4,Historic Ranked
99612045393002509,2022-01-19 20:25:38.000,0,opponent played no creatures or non-land permanents,Company of Knights,ODeezNutz,Platinum-4,Historic Ranked
99612045393002510,2022-01-19 20:30:20.000,0,opponent had no creatures,Company of Knights,Austinspops63,Platinum-4,Historic Ranked
99612045393002511,2022-01-19 20:34:50.000,1,Font of Agonies enchantment,Company of Knights,celestouillle,Platinum-4,Historic Ranked
99612045393002512,2022-01-19 20:41:50.000,1,boring game,Avalanche!,Camilo,Platinum-4,Historic Ranked
99612045393002513,2022-01-21 10:18:00.000,1,no mana,Azure Skies,mese,Platinum-4,Historic Ranked
99612045393002514,2022-01-21 10:27:55.000,1,boring game,Avalanche!,xzSpartan117zx,Platinum-4,Historic Ranked
99612045393002515,2022-01-21 10:31:33.000,1,no creatures direct damage,Forest's Might,MEMOLIZ,Platinum-4,Historic Ranked
99612045393002516,2022-01-21 10:37:27.000,0,direct damage boosts,Destructive Firepower,Local_Communist,Platinum-4,Historic Ranked
99612045393002517,2022-01-21 10:55:55.000,1,no creatures,Destructive Firepower,Giniji,Platinum-4,Historic Ranked
99612045393002518,2022-01-21 11:01:28.000,1,no creatures,Goblins Everywhere,Shane,Platinum-4,Historic Ranked
99612045393002519,2022-01-21 11:07:43.000,1,opponent had too many large creatures,Gruul Clans,Esoptros,Platinum-4,Historic Ranked
99612045393002520,2022-01-22 10:15:10.000,0,Urza's Ruinous Blast legendary sorcery,Dream Den,pkanto,Platinum-4,Historic Ranked
99612045393002521,2022-01-22 10:19:14.000,0,Blackblade Reforged legendary equipment,Dream Den,cswong1984,Platinum-4,Historic Ranked
99612045393002522,2022-01-22 10:26:00.000,0,Urza's Ruinous Blast legendary sorcery,Dream Den,Landbricker,Platinum-4,Historic Ranked
